Keuze	ID	AET_ID	num_scans	invnr	GUID	beschrijving	link	representatieve afbeelding	Thumb	visueelisueel of textueelekstextueelueel	Soort / brontype	Bron subtype	Personen	Locaties	Periodes	Onderwerpen	Full text	Extra info (informatie  uit velden)	Context	Context en beschrijving (aan elkaar geplakt)
	722603	5	26	1001.3245	609C5B99522B4642E0534701000A17FD	3245.  Stukken betreffende de capitulatie van Venlo en Stevensweerd, met kaart van de vesting  Stevensweerd, 1702	https://hetutrechtsarchief.nl/collectie/609C5B99522B4642E0534701000A17FD	https://proxy.archieven.nl/large/39/D0859DA36F3C076DE0538F04000A9718											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3245. Stukken betreffende de capitulatie van Venlo en Stevensweerd, met kaart van de vesting Stevensweerd, 1702	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3245. Stukken betreffende de capitulatie van Venlo en Stevensweerd, met kaart van de vesting Stevensweerd, 17023245.  Stukken betreffende de capitulatie van Venlo en Stevensweerd, met kaart van de vesting  Stevensweerd, 1702
	722604	5	24	1001.3246	609C5B99522C4642E0534701000A17FD	3246.  Stukken betreffende vorderingen in de landen van Overmaze ten behoeve van het leger, met  staten van de sterkte van de diverse regimenten, 1702 sept	https://hetutrechtsarchief.nl/collectie/609C5B99522C4642E0534701000A17FD	https://proxy.archieven.nl/large/39/D0859DA36F4A076DE0538F04000A9718											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3246. Stukken betreffende vorderingen in de landen van Overmaze ten behoeve van het leger, met staten van de sterkte van de diverse regimenten, 1702 sept	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3246. Stukken betreffende vorderingen in de landen van Overmaze ten behoeve van het leger, met staten van de sterkte van de diverse regimenten, 1702 sept3246.  Stukken betreffende vorderingen in de landen van Overmaze ten behoeve van het leger, met  staten van de sterkte van de diverse regimenten, 1702 sept
	722605	5	57	1001.3247	609C5B99522D4642E0534701000A17FD	3247.  Lijsten van ammunitie, geschut, artilleriepaarden, geladen schepen op de Waal en  transportwagens, met aantekeningen over de verdeling over de diverse regimenten en een lijst van de zieken in  het hospitaal te Nijmegen, 1702	https://hetutrechtsarchief.nl/collectie/609C5B99522D4642E0534701000A17FD	https://proxy.archieven.nl/large/39/D0859DA36F67076DE0538F04000A9718											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3247. Lijsten van ammunitie, geschut, artilleriepaarden, geladen schepen op de Waal en transportwagens, met aantekeningen over de verdeling over de diverse regimenten en een lijst van de zieken in het hospitaal te Nijmegen, 1702	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3247. Lijsten van ammunitie, geschut, artilleriepaarden, geladen schepen op de Waal en transportwagens, met aantekeningen over de verdeling over de diverse regimenten en een lijst van de zieken in het hospitaal te Nijmegen, 17023247.  Lijsten van ammunitie, geschut, artilleriepaarden, geladen schepen op de Waal en  transportwagens, met aantekeningen over de verdeling over de diverse regimenten en een lijst van de zieken in  het hospitaal te Nijmegen, 1702
	722606	5	22	1001.3248	609C5B99522E4642E0534701000A17FD	3248.  Slagordes en plannen van kampementen, (1702)	https://hetutrechtsarchief.nl/collectie/609C5B99522E4642E0534701000A17FD	https://proxy.archieven.nl/large/39/D0859DA36FA7076DE0538F04000A9718											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3248. Slagordes en plannen van kampementen, (1702)	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3248. Slagordes en plannen van kampementen, (1702)3248.  Slagordes en plannen van kampementen, (1702)
	722607	5	53	1001.3249	609C5B99522F4642E0534701000A17FD	3249.  Reglementen en orders, 1702	https://hetutrechtsarchief.nl/collectie/609C5B99522F4642E0534701000A17FD	https://proxy.archieven.nl/large/39/0ABDBF9F71405F5DE0638F04000A2D05											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3249. Reglementen en orders, 1702	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.2. Militaire functies / 2.1.08.2.2.3. Campagnes in de Zuidelijke Nederlanden / 3249. Reglementen en orders, 17023249.  Reglementen en orders, 1702
	722618	5	221	1001.3259	609C5B99523A4642E0534701000A17FD	3259.  Rekeningen, akten van verpachting en andere stukken betreffende de landcommanderij van het  Duitse huis te Utrecht en de commanderijen Rhenen, Maasland, Tiel, Leiden, Katwijk en Schelluinen, 1667-1701	https://hetutrechtsarchief.nl/collectie/609C5B99523A4642E0534701000A17FD	https://proxy.archieven.nl/large/39/276BA239ABF38E40E0638F04000ACF97											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.3. Andere functies / 3259. Rekeningen, akten van verpachting en andere stukken betreffende de landcommanderij van het Duitse huis te Utrecht en de commanderijen Rhenen, Maasland, Tiel, Leiden, Katwijk en Schelluinen, 1667-1701	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.3. Andere functies / 3259. Rekeningen, akten van verpachting en andere stukken betreffende de landcommanderij van het Duitse huis te Utrecht en de commanderijen Rhenen, Maasland, Tiel, Leiden, Katwijk en Schelluinen, 1667-17013259.  Rekeningen, akten van verpachting en andere stukken betreffende de landcommanderij van het  Duitse huis te Utrecht en de commanderijen Rhenen, Maasland, Tiel, Leiden, Katwijk en Schelluinen, 1667-1701
	722623	5	24	1001.3264	609C5B99523F4642E0534701000A17FD	3264.  Verslag van de inhuldiging van Godard van Reede als heer van Amerongen, 1692. Gedrukt, in tweevoud	https://hetutrechtsarchief.nl/collectie/609C5B99523F4642E0534701000A17FD	https://proxy.archieven.nl/large/39/B19EC0B09523C79AE0534701000A62CE											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.3. Andere functies / 3264. Verslag van de inhuldiging van Godard van Reede als heer van Amerongen, 1692. Gedrukt, in tweevoud	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.3. Andere functies / 3264. Verslag van de inhuldiging van Godard van Reede als heer van Amerongen, 1692. Gedrukt, in tweevoud3264.  Verslag van de inhuldiging van Godard van Reede als heer van Amerongen, 1692. Gedrukt, in tweevoud
	722624	5	55	1001.3265	609C5B9952404642E0534701000A17FD	3265.  <I>Kloekmoedige Veerdigheyd bekroont met Graaf'lijke Weerdigheyd</I>, tekst  van een preek gehouden in de kerk van Amerongen door Bernardus Keppel, 1692. Gedrukt en in handschrift.	https://hetutrechtsarchief.nl/collectie/609C5B9952404642E0534701000A17FD	https://proxy.archieven.nl/large/39/609C5C4D2BF74642E0534701000A17FD											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.3. Andere functies / 3265. <I>Kloekmoedige Veerdigheyd bekroont met Graaf'lijke Weerdigheyd</I>, tekst van een preek gehouden in de kerk van Amerongen door Bernardus Keppel, 1692. Gedrukt en in handschrift.	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.2. Maatschappelijk / 2.1.08.2.3. Andere functies / 3265. <I>Kloekmoedige Veerdigheyd bekroont met Graaf'lijke Weerdigheyd</I>, tekst van een preek gehouden in de kerk van Amerongen door Bernardus Keppel, 1692. Gedrukt en in handschrift.3265.  <I>Kloekmoedige Veerdigheyd bekroont met Graaf'lijke Weerdigheyd</I>, tekst  van een preek gehouden in de kerk van Amerongen door Bernardus Keppel, 1692. Gedrukt en in handschrift.
	722626	5	11	1001.3266	609C5B9956FB4642E0534701000A17FD	3266.  Akte van overeenkomst tussen Margareta van Leefdael en haar dochters Ursula Philippota en  Agneta van Raesfelt, over de vordering van Margareta uit de nalatenschap van haar echtgenoot, Reinier van  Raesfelt, 1666	https://hetutrechtsarchief.nl/collectie/609C5B9956FB4642E0534701000A17FD	https://proxy.archieven.nl/large/39/B609DF744474FD78E0534701000A615C											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3266. Akte van overeenkomst tussen Margareta van Leefdael en haar dochters Ursula Philippota en Agneta van Raesfelt, over de vordering van Margareta uit de nalatenschap van haar echtgenoot, Reinier van Raesfelt, 1666	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3266. Akte van overeenkomst tussen Margareta van Leefdael en haar dochters Ursula Philippota en Agneta van Raesfelt, over de vordering van Margareta uit de nalatenschap van haar echtgenoot, Reinier van Raesfelt, 16663266.  Akte van overeenkomst tussen Margareta van Leefdael en haar dochters Ursula Philippota en  Agneta van Raesfelt, over de vordering van Margareta uit de nalatenschap van haar echtgenoot, Reinier van  Raesfelt, 1666
	722627	5	7	1001.3267	609C5B9956FC4642E0534701000A17FD	3267.  Akte van scheiding van de nalatenschap van Reinier van Raesfelt, 1669	https://hetutrechtsarchief.nl/collectie/609C5B9956FC4642E0534701000A17FD	https://proxy.archieven.nl/large/39/B609DF74447DFD78E0534701000A615C											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3267. Akte van scheiding van de nalatenschap van Reinier van Raesfelt, 1669	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3267. Akte van scheiding van de nalatenschap van Reinier van Raesfelt, 16693267.  Akte van scheiding van de nalatenschap van Reinier van Raesfelt, 1669
	722628	5	5	1001.3268	609C5B9956FD4642E0534701000A17FD	3268.  Akte van huwelijkse voorwaarden tussen Gosen van Raesfelt en Jasper van Wullen  Roelofsdochter, 1535. Uittreksel	https://hetutrechtsarchief.nl/collectie/609C5B9956FD4642E0534701000A17FD	https://proxy.archieven.nl/large/39/B609DF744485FD78E0534701000A615C											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3268. Akte van huwelijkse voorwaarden tussen Gosen van Raesfelt en Jasper van Wullen Roelofsdochter, 1535. Uittreksel	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3268. Akte van huwelijkse voorwaarden tussen Gosen van Raesfelt en Jasper van Wullen Roelofsdochter, 1535. Uittreksel3268.  Akte van huwelijkse voorwaarden tussen Gosen van Raesfelt en Jasper van Wullen  Roelofsdochter, 1535. Uittreksel
	722629	5	2	1001.3269	609C5B9956FE4642E0534701000A17FD	3269.  Brief geschreven door Gozewijn van Raesfelt gericht aan onbekende op het kasteel Walien, met  de raad de gebeurtenissen voorlopig daar af te wachten, 1590. Afschrift, (16e eeuw)	https://hetutrechtsarchief.nl/collectie/609C5B9956FE4642E0534701000A17FD	https://proxy.archieven.nl/large/39/B609DF744488FD78E0534701000A615C											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3269. Brief geschreven door Gozewijn van Raesfelt gericht aan onbekende op het kasteel Walien, met de raad de gebeurtenissen voorlopig daar af te wachten, 1590. Afschrift, (16e eeuw)	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3269. Brief geschreven door Gozewijn van Raesfelt gericht aan onbekende op het kasteel Walien, met de raad de gebeurtenissen voorlopig daar af te wachten, 1590. Afschrift, (16e eeuw)3269.  Brief geschreven door Gozewijn van Raesfelt gericht aan onbekende op het kasteel Walien, met  de raad de gebeurtenissen voorlopig daar af te wachten, 1590. Afschrift, (16e eeuw)
	722630	5	3	1001.3270	609C5B9956FF4642E0534701000A17FD	3270.  Verklaring van Reinhard van Raesfelt, drost van Borculo, en Rutger van der Marck,  burgemeester te Ahaus, over de kwijting van een borgtocht die Reinhard van Raesfelt, in leven "voogd te Ahaus"  en diens vrouw Anna, gesteld hebben ten behoeve van Hendrik Kemner te Ottenstein, 1590	https://hetutrechtsarchief.nl/collectie/609C5B9956FF4642E0534701000A17FD	https://proxy.archieven.nl/large/39/B609DF74448BFD78E0534701000A615C											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3270. Verklaring van Reinhard van Raesfelt, drost van Borculo, en Rutger van der Marck, burgemeester te Ahaus, over de kwijting van een borgtocht die Reinhard van Raesfelt, in leven "voogd te Ahaus" en diens vrouw Anna, gesteld hebben ten behoeve van Hendrik Kemner te Ottenstein, 1590	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3270. Verklaring van Reinhard van Raesfelt, drost van Borculo, en Rutger van der Marck, burgemeester te Ahaus, over de kwijting van een borgtocht die Reinhard van Raesfelt, in leven "voogd te Ahaus" en diens vrouw Anna, gesteld hebben ten behoeve van Hendrik Kemner te Ottenstein, 15903270.  Verklaring van Reinhard van Raesfelt, drost van Borculo, en Rutger van der Marck,  burgemeester te Ahaus, over de kwijting van een borgtocht die Reinhard van Raesfelt, in leven "voogd te Ahaus"  en diens vrouw Anna, gesteld hebben ten behoeve van Hendrik Kemner te Ottenstein, 1590
	722631	5	5	1001.3271	609C5B9957004642E0534701000A17FD	3271.  Akte van huwelijkse voorwaarden tussen Johan van Steenwick te Grote Scheere en Rodolff,  dochter van Gosen van Raesfelt en Jasper van Wullen, 1591	https://hetutrechtsarchief.nl/collectie/609C5B9957004642E0534701000A17FD	https://proxy.archieven.nl/large/39/B9663C583D3266A3E0534701000A19D9											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3271. Akte van huwelijkse voorwaarden tussen Johan van Steenwick te Grote Scheere en Rodolff, dochter van Gosen van Raesfelt en Jasper van Wullen, 1591	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3271. Akte van huwelijkse voorwaarden tussen Johan van Steenwick te Grote Scheere en Rodolff, dochter van Gosen van Raesfelt en Jasper van Wullen, 15913271.  Akte van huwelijkse voorwaarden tussen Johan van Steenwick te Grote Scheere en Rodolff,  dochter van Gosen van Raesfelt en Jasper van Wullen, 1591
	722632	5	8	1001.3272	609C5B9957014642E0534701000A17FD	3272.  Brief gericht aan Godard van Reede afkomstig van Anna Cabeliau, weduwe van Johan van  Raesfelt, heer van Kenenburg, met verzoek om bijstand en bemiddeling, met bijlage, 1691	https://hetutrechtsarchief.nl/collectie/609C5B9957014642E0534701000A17FD	https://proxy.archieven.nl/large/39/B9663C583D2D66A3E0534701000A19D9											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3272. Brief gericht aan Godard van Reede afkomstig van Anna Cabeliau, weduwe van Johan van Raesfelt, heer van Kenenburg, met verzoek om bijstand en bemiddeling, met bijlage, 1691	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3272. Brief gericht aan Godard van Reede afkomstig van Anna Cabeliau, weduwe van Johan van Raesfelt, heer van Kenenburg, met verzoek om bijstand en bemiddeling, met bijlage, 16913272.  Brief gericht aan Godard van Reede afkomstig van Anna Cabeliau, weduwe van Johan van  Raesfelt, heer van Kenenburg, met verzoek om bijstand en bemiddeling, met bijlage, 1691
	722633	5	5	1001.3273	609C5B9957024642E0534701000A17FD	3273.  Testament van Johan van Leefdael, heer van Deurne en Liessel, met akte van opening, 1714. Afschrift	https://hetutrechtsarchief.nl/collectie/609C5B9957024642E0534701000A17FD	https://proxy.archieven.nl/large/39/B9663C583D2366A3E0534701000A19D9											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3273. Testament van Johan van Leefdael, heer van Deurne en Liessel, met akte van opening, 1714. Afschrift	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.08. Godard van Reede x Ursula Philippota van Raesfelt / 2.1.08.3. Familie van echtgenote / 3273. Testament van Johan van Leefdael, heer van Deurne en Liessel, met akte van opening, 1714. Afschrift3273.  Testament van Johan van Leefdael, heer van Deurne en Liessel, met akte van opening, 1714. Afschrift
	722637	5	5	1001.3274	609C5B9957064642E0534701000A17FD	3274.  Aantekeningen door Henriette van Nassau van haar persoonlijke uitgaven in 1708 en 1709, met  twee kwitanties, 1711-1712	https://hetutrechtsarchief.nl/collectie/609C5B9957064642E0534701000A17FD	https://proxy.archieven.nl/large/39/609C5C37EB394642E0534701000A17FD											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3274. Aantekeningen door Henriette van Nassau van haar persoonlijke uitgaven in 1708 en 1709, met twee kwitanties, 1711-1712	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3274. Aantekeningen door Henriette van Nassau van haar persoonlijke uitgaven in 1708 en 1709, met twee kwitanties, 1711-17123274.  Aantekeningen door Henriette van Nassau van haar persoonlijke uitgaven in 1708 en 1709, met  twee kwitanties, 1711-1712
ja	722638	5	5	1001.3275	609C5B9957074642E0534701000A17FD	3275.  Door Henriette van Nassau opgestelde lijst van haar Franse boeken, 1711	https://hetutrechtsarchief.nl/collectie/609C5B9957074642E0534701000A17FD	https://proxy.archieven.nl/large/39/9EEF79716FB57658E0534701000AB7C8		textueel	Lijst van boeken		Henriette van Nassau.						1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3275. Door Henriette van Nassau opgestelde lijst van haar Franse boeken, 1711	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3275. Door Henriette van Nassau opgestelde lijst van haar Franse boeken, 17113275.  Door Henriette van Nassau opgestelde lijst van haar Franse boeken, 1711
	722642	5	24	1001.3278	609C5B99570B4642E0534701000A17FD	3278.  Stukken betreffende de verzorging van de kinderen van Henriette van Nassau en hun onderwijs,  zowel op de dorpsschool van Amerongen als thuis, 1721-1731	https://hetutrechtsarchief.nl/collectie/609C5B99570B4642E0534701000A17FD	https://proxy.archieven.nl/large/39/9EEF79716FC27658E0534701000AB7C8											1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3278. Stukken betreffende de verzorging van de kinderen van Henriette van Nassau en hun onderwijs, zowel op de dorpsschool van Amerongen als thuis, 1721-1731	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3278. Stukken betreffende de verzorging van de kinderen van Henriette van Nassau en hun onderwijs, zowel op de dorpsschool van Amerongen als thuis, 1721-17313278.  Stukken betreffende de verzorging van de kinderen van Henriette van Nassau en hun onderwijs,  zowel op de dorpsschool van Amerongen als thuis, 1721-1731
ja	722643	5	7	1001.3279	609C5B9D31F04642E0534701000A17FD	3279.  Schrijfoefeningen en versjes van de zonen van Henriette van Nassau, (ca. 1728) (8)	https://hetutrechtsarchief.nl/collectie/609C5B9D31F04642E0534701000A17FD	https://proxy.archieven.nl/large/39/B609DF745839FD78E0534701000A615C		textueel	Schrijfoefeningen								1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3279. Schrijfoefeningen en versjes van de zonen van Henriette van Nassau, (ca. 1728) (8)	1001 Huis Amerongen  /  Inventaris / 2. Stukken betreffende heren en vrouwen van Amerongen en Zuilenstein en hun bloedverwanten / 2.1. Familie van Reede / 2.1.09. Frederik Christiaan van Reede x Henriette van Nassau-Zuylestein / 2.1.09.1. Persoonlijk / 3279. Schrijfoefeningen en versjes van de zonen van Henriette van Nassau, (ca. 1728) (8)3279.  Schrijfoefeningen en versjes van de zonen van Henriette van Nassau, (ca. 1728) (8)
